review_id,user_id,business_id,stars,date,text,useful,funny,cool
KMs_VnCmEvXaDDbHm96MAA,FfC1-Xseyi-hNLNV9VQN7g,4aPu6EVtnmaAhahyeGFi7w,1,2011-01-07,"Horrible customer service.  Everyone is completely rude.  If you're a guy there to buy a gift, you'll get looked at like you're from Mars or some kind of pervert.  Elsa in particular is horrible.  She is condescending, obnoxious, and unhelpful, which may be why the rest of her subordinates are the same way.  I tried to address my bad experience with her and she tried to put it back on me.  Maybe the people working there are so brainwashed they don't realize how snotty they are to people.  I usually have a miserable experience at this store, with the passive-aggressive salespeople who ignore you, then are astounded that you want help, then rush to help you and get you out, all while using corporate-speak to pretend they're nice. H-O-R-R-I-B-L-E.

Tempe location is MUCH better, I gave it 4 stars because people actually help you there.",0,0,0
pWVAeWSolnH33Kmlc0eIHg,NGTvRtH7LhUGZwr2D7vD1Q,EBnv9_03eNqxQqRQJH4SUw,1,2016-02-06,"With all the great restaurants in this area, it is hard not to get caught up in the relaxing and hip atmosphere of downtown Gilbert. If you are looking more for a loud restaurant that overcharges for lackluster breakfast food, look no further than Lo-Lo's. 
   Our second visit to Lo-Lo's started out better than the first time. But for the life of me I can not figure out why a restaurant that just pops some eggos in the toaster can take so long. (Eggo waffles are actually tastier) once we found a nice black hair in my wife's potatoes that was the breaking point. They were kind enough to comp us for the hairy potatoes, but then allowed thirty minutes to pass before we got the check. Even with a comped meal our bill was 38 bucks! For some koolaid and some dry waffles! Stay home, save your money.",2,1,0
6m--bXQ41uSl-b4u5a2FsA,ovR3JwcQFzY2syeDennbuw,DzKl51tivGJMLiNsQqf38w,4,2015-06-20,Its $22 for lunch or $27 for dinner and its all you can eat. They have so much to choose from. Also if you don't want to do all you can eat I would go in Monday-Wednesday because they offer all day happy hours that are 50% off all rolls.,3,0,2
kVrt90I1NFi_mhA_XH6Gng,9qyGw7bVkHkJjwcoITX8TQ,1LmXr5tZ5AJWamwurwJh2w,1,2016-11-07,"Don't take ur pet here.  They don't know what they r doing.  They declawed my cat 5 1\/2 years ago but they didn't get all of 1 claw.  I saw a bone poking through last year when he was 5yrs old.  They didn't say it was a claw.  They said it was from my other cat scratching him & exposed a bone.  They charged me an outrageous amount 2 suture it up.  Dr. Snyder couldn't even take him out of his cage.  I live 30 minutes away.  So, I had 2 stay there for over 4 hrs for 2 days, so that I could get him out of there cage or his kennel. Mind u,  this cat has NEVER bit anyone.  Do u think they discounted anything for my 2days spent there. No!  I switched all my pets over 2 a new vet.  They have NEVER asked me 2 stay & take Mr. Peanut out of his cage.  They just grab him by the scruff.  Even the vet assistant can do that on there own.   Peanut is right now in surgery getting the rest of that claw out cuz it broke through again. He is 6 years old.  These ladies can't even grab a non biting,  declawed cat out of a cage. Obviously, they don't know how 2 declaw @ cat either.  What they do know how 2 do is run a bunch of $$ tests & take ur hard earned money.  Go ANYWHERE but here!!",2,0,0
SPhokjV5D5357nK2e2f88A,JnRmWtDRd8CJSvDYz1YS1w,YgiHFWqqOZS5IjmEcVuIuA,1,2011-08-02,"Not sure about the other two reviews, maybe they own the place, but this wasn't not a good visit.  We got there around 11:30 for lunch, not a person in the place( should have left then)!  We wait for our ""deer in the headlights waitress"" for a few minutes to seat us.  They obviously don't clean much as the place was filthy, and she seated us at a booth was dirty and didn't bother to wipe it down.  We ordered a wings, fries, cheese steak.  About two minutes later she comes back to tell us the frier isn't hot yet and it will be 30 minutes on the wings.  Change  that to a burger, but wait the fries too!  So I get some lays chips(best part of the meal).  Then I am told the ice tea has been made either.  This just went down hill, to sum it up cold burger and no taste on a cheesesteak.  Not sure how somewhere can screw that up, but this place manages to.  I would keep driving to another location if considering it.  I just pray I am not sick later!!!",11,4,0
bGPJwG7Iote4l1VsmLnplQ,Bys44LJ9KriUmgRdfCP7Ew,8TBt9XAVZIZR2Y0EqBHskg,5,2016-01-16,"I'm really amazed at how clean my truck came out. They did a fantastic job!  The staff was great. They noted my antenna and removed it for me.  Then at the end of the wash, my mirrors were slightly pushed out.   The attendant at the end walked over and adjusted them for me as I exited the wash.    Everything about my experience there was fast and easy. So happy with how clean my car ended up. Wish I lived closer to this place.",0,0,0
Xn36sFHB4dnafiNODS3naQ,kTqXgitsshgBE3UWJR_dbg,jzXlAYQ56alx8VdN0k-fMQ,1,2014-11-20,"Ridiculously overpriced if youre a dude who wants a regular cut (its one of these places that offers ""spa like treatment"" before and after every haircut). Its located in a small townhouse-esque shop (that I had trouble finding first time) and the salon itself is very small, def not meant for huge crowds. 

The staff is entirely female and I believe one of them mentioned to me once they all live together on the floor upstairs. You can tell the room is a regular den+kitchen that they turned into a salon. 

Only the person who greeted me smiled, rest of staff was grumpy and avoided eye contact that day for some reason!

Its def marketed towards YUPPIES and executives. Me thinks if youre a young dude lookin for something quick then best avoid this place and check out another.",5,3,0
fQ-0JeRtaVLgZXP16OGNtQ,IhETAkEiUE30J-azo1bHpg,-6GJMc_Ln7csmvWWvY2iug,4,2010-09-25,"As one of the other reviewers, said the staff at this pub are great.  It's got an OK selection of beers.  I typically favor imports like Smithwicks and Guinness, which they have on tap, although the beer can be flat at times.

Their food menu is good a pub.  The nachos with spicy beef are especially good!

I've been here several times.  Good neighborhood pub; will definitely be going back.",0,0,1
m3nbCG9re4oTPDVK0OzQuw,ebu-H2umoQCz2fkjZ0aAiQ,_Z3XGVbiDn1VbgETp1pwLQ,5,2016-07-14,"We had dinner here for the first time tonight and it was delicious. Everything was fresh and tasted amazing! We got the special (fish stuffed with ricotta and a lemon cream sauce-sooo good), the wine list is decent and most of the deserts are made in-house! The prices are reasonable too. My only ""complaint"" would be the decor is a little antiquated for my taste, but I didn't go to look at the drapes- I went for the food!",0,0,0
BJY9Gpw7_X9K0WQXxRmFVw,4V_sI7ls7p99SKU5cGcklA,thR2m3O_PBCCbc5nZSF1Pg,1,2017-04-13,"Went there when it first opened, service was rough but knew that opening is difficult.  Went back last night and service was even worse.  The whole Cafeteria style that they call it, where you order from the bar, from drinks to food, wouldn't be so bad if 1) someone was actually there at the bar and 2) when they showed up it didn't seem like they were doing you a huge favor in taking your order.   We sat on the patio, as when we first went that was a draw for us, but it smelled of cat urine and the second hand smoke was overwhelming.  Food was OK, price was higher than I expected for a restaurant that makes you serve yourself.  Wont be back and from the looks of it, lots of other people made that decision as well.  Too bad, could be awesome if they wanted it to be.",0,0,0
-Tf0nI-HyBj1TbX5UfZlmA,QrmUrUy1mNjgvFMOf_AjLA,SUaEbsKFSo33idJzQ9Dfjw,5,2012-08-02,"Stopped by for my first time the other night and I know I'll be back. My husband and I had some free time and thought a glass of wine by the lake would be nice. Time to check out the Cottage...!

If you like wine, you'll be like a kid in a candy shop when you walk in. Wine, wine everywhere!  There were some people there, already enjoying their wine and the employee stepped up and asked us what we were looking for. It was a hot night so we opted for a white. She knew her wines and eventually recommended an awesome Pinot Grigio (I usually avoid them - turns out I was drinking the wrong ones!). 

She poured our wine and we went outside to enjoy the evening. She quickly brought out some pretzels to munch on and checked on us a couple times. Great service!

After we finished the glass, she bagged the remainder of our bottle and home we went. Great place and we'll be back!!  Next time, with friends!",0,0,0
y9tagWr1PxJlUsFAN_zlQg,Wu75sd3xF81Ez6llOXTKug,j7MeCj35oocNkfvuWntDrg,3,2016-07-25,"We went here as a party of 4 for a late lunch to celebrate my daughter's final Business Management exam as we'd been here before and enjoyed great food \/service. The Hostess was a downer to our party by seating us at a table covered in wet rings from previous customers' beer mugs (I assume). Understandable error as it was mid-afternoon and brighter outside than inside, but when asked twice to wipe the table, she snapped at me and proceeded to shove menus at us. Although she apologized when returning with a rag, it did cause conflicting opinions within our group and dampened some spirits. The actual server, however, made up for it in leaps and bounds! She was amazing by picking up on little details of our celebration and joining in, encouraging our fun. The food itself was great as usual, although the club sandwich alone would bring us back weekly if only they used real roast turkey instead of processed slices. The gravy was to-die-for, and we are gourmets!",0,0,0
RKT-igmHrJMI-jkfcOmdxw,vJGLEHyhCs9V-5fAe-xx3w,5N8R7ALESZ30EoAzVJtabw,5,2015-10-15,"The Dirty Bird invited me back to give them another try, on the house! So my friend and I went back to DB Chicken & Waffles to give them another shot. 

This time, I knew exactly what I was getting well before I went. The first time I went, I assumed I should really stick with something basic, so I got the wings and waffles, when I was *really* eyeing their Dirty Club. So this time, it was all about the Dirty Club. 

DID. NOT. DISAPPOINT.

WOW. Should have gone with this in the first place!! Epic. Legendary. Can't even begin to describe how much my tastebuds danced around in my mouth on this one. Who would think that deep fried chicken, beef bacon (oh yes, and it actually mattered that it wasn't pork bacon - completely different flavor profiles and the beef bacon was CLUTCH in this sandwich), tomato, lettuce and maple aioli would be perfection on a waffle sandwich. It got better the more I ate and then once I drowned it in maple syrup, it was even better. I couldn't get enough of this sandwich. If you haven't had it, stop what you're doing, get off your ass and go get one. You won't regret it!

The staff were great this time, very friendly and one of the owners\/manager\/not-sure-who-but-he-looked-like-he-was-in-charge came by to make sure everything was okay. All in all, a great joint, great food and worth the trip!! Be careful though, you may walk right by it if you don't know where it is.

My only complaint? More seating. There's just not enough places to sit and enjoy your meal, we had to wait for someone to vacate. Or just take your grub home; the sandwich seemed like the type that would hold up well to being transported home!",1,0,0
Sc41OEqjTfEpQU-AxTWlXA,obchMlP16GFOlyCVp6Ruug,0aSvr56wz4gRAA5TtV7_Tw,1,2009-09-30,"Hate this place so much. It must be an employment requirement for any male (bartenders and bouncers) to be roid-monkey d-bags who spend more time flexing and hitting on chicks than actually doing a half-decent job. The space itself SUCKS, there are always people just standing everywhere, no traffic flow whatsoever, and it's a nightmare if you ever have to run the gauntlet in an attempt to take a piss in the tiny bathrooms located allllll the way in the very back. Navigating through a sea of ASU's finest collection of Affliction-wearing tools is not my idea of a good time. The only reason I can even justify a single star is because the ""Zuma Juice"" IS actually pretty tasty and cheap, there was one extremely hot female bartender, and Soloman holds a residency there and is one of the better dj's in PHX when you're in a forced top 40 environment. Otherwise, I generally try to avoid this place like the plague, while there are usually a few cute girls here, they're usually a bunch of vapid retards whose admittance into ANY college leaves me totally amazed.",3,5,1
